level,levelNameEnglish,levelNameArabic,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,moroccanChat,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,imagePromptSeed,videoActionSeed,contentStatus,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual
12,Full Morocco Simulation,محاكاة المغرب الكاملة,8,2,تضيع وترجع بأمان,L12-D08-P01,You say you cannot find the riad.,I cannot find the riad.,ma lqitsh r-riyad,ma lqitsh r-riyad,ما لقيتش الرياض,fin smito?,Say the problem simply; people may help.,ma / lqitsh / r-riyad,"Realistic Moroccan full-trip simulation scene, Level 12 Day 8: تضيع وترجع بأمان. Show a learner handling this real situation in Morocco: You say you cannot find the riad.. Visual focus: the action behind the phrase 'ma lqitsh r-riyad' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 8 'تضيع وترجع بأمان'. Trigger: You say you cannot find the riad.. Learner says 'ma lqitsh r-riyad'. Moroccan person replies 'fin smito?'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day08/l12-d08-p01-normal.mp3,assets/audio/level12/day08/l12-d08-p01-slow.mp3,assets/video/level12/day08/l12-d08-p01-scene.mp4,assets/images/video-posters/level12/day08/l12-d08-p01-poster.webp,assets/images/lesson-scenes/level12/day08/l12-d08-p01-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,8,2,تضيع وترجع بأمان,L12-D08-P02,You show the address on your phone.,This is the address on my phone.,hada l-3onwan f telephone dyali,hada l-3onwan f telephone dyali,هادا العنوان فالتليفون ديالي,"ah, qreb",Showing an address helps in medina streets.,hada / l-3onwan / f / telephone / dyali,"Realistic Moroccan full-trip simulation scene, Level 12 Day 8: تضيع وترجع بأمان. Show a learner handling this real situation in Morocco: You show the address on your phone.. Visual focus: the action behind the phrase 'hada l-3onwan f telephone dyali' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.","Short realistic simulation video: Level 12 Day 8 'تضيع وترجع بأمان'. Trigger: You show the address on your phone.. Learner says 'hada l-3onwan f telephone dyali'. Moroccan person replies 'ah, qreb'. End with learner completing the task calmly.",DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day08/l12-d08-p02-normal.mp3,assets/audio/level12/day08/l12-d08-p02-slow.mp3,assets/video/level12/day08/l12-d08-p02-scene.mp4,assets/images/video-posters/level12/day08/l12-d08-p02-poster.webp,assets/images/lesson-scenes/level12/day08/l12-d08-p02-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,8,2,تضيع وترجع بأمان,L12-D08-P03,You ask if someone can call the riad.,Can you call the riad for me?,t9dr t3ayet l-riyad 3lia?,t9dr t3ayet l-riyad 3lia?,تقدر تعيط للرياض عليا؟,iyeh,Calling is often faster than maps.,t9dr / t3ayet / l-riyad / 3lia,"Realistic Moroccan full-trip simulation scene, Level 12 Day 8: تضيع وترجع بأمان. Show a learner handling this real situation in Morocco: You ask if someone can call the riad.. Visual focus: the action behind the phrase 't9dr t3ayet l-riyad 3lia?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 8 'تضيع وترجع بأمان'. Trigger: You ask if someone can call the riad.. Learner says 't9dr t3ayet l-riyad 3lia?'. Moroccan person replies 'iyeh'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day08/l12-d08-p03-normal.mp3,assets/audio/level12/day08/l12-d08-p03-slow.mp3,assets/video/level12/day08/l12-d08-p03-scene.mp4,assets/images/video-posters/level12/day08/l12-d08-p03-poster.webp,assets/images/lesson-scenes/level12/day08/l12-d08-p03-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,8,2,تضيع وترجع بأمان,L12-D08-P04,You ask to be shown the gate.,Can you show me the gate?,t9dr twerrini l-bab?,t9dr twerrini l-bab?,تقدر توريني الباب؟,tbe3ni,Medina entrances are easier by gates/landmarks.,t9dr / twerrini / l-bab,"Realistic Moroccan full-trip simulation scene, Level 12 Day 8: تضيع وترجع بأمان. Show a learner handling this real situation in Morocco: You ask to be shown the gate.. Visual focus: the action behind the phrase 't9dr twerrini l-bab?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 8 'تضيع وترجع بأمان'. Trigger: You ask to be shown the gate.. Learner says 't9dr twerrini l-bab?'. Moroccan person replies 'tbe3ni'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day08/l12-d08-p04-normal.mp3,assets/audio/level12/day08/l12-d08-p04-slow.mp3,assets/video/level12/day08/l12-d08-p04-scene.mp4,assets/images/video-posters/level12/day08/l12-d08-p04-poster.webp,assets/images/lesson-scenes/level12/day08/l12-d08-p04-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,8,2,تضيع وترجع بأمان,L12-D08-P05,You thank them for saving you.,"Thank you, you really helped me.","shukran, 3awntini bzzaf","shukran, 3awntini bzzaf",شكراً، عاونتيني بزاف,la shukran 3la wajib,Warm thanks recognizes real help.,shukran / 3awntini / bzzaf,"Realistic Moroccan full-trip simulation scene, Level 12 Day 8: تضيع وترجع بأمان. Show a learner handling this real situation in Morocco: You thank them for saving you.. Visual focus: the action behind the phrase 'shukran, 3awntini bzzaf' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.","Short realistic simulation video: Level 12 Day 8 'تضيع وترجع بأمان'. Trigger: You thank them for saving you.. Learner says 'shukran, 3awntini bzzaf'. Moroccan person replies 'la shukran 3la wajib'. End with learner completing the task calmly.",DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day08/l12-d08-p05-normal.mp3,assets/audio/level12/day08/l12-d08-p05-slow.mp3,assets/video/level12/day08/l12-d08-p05-scene.mp4,assets/images/video-posters/level12/day08/l12-d08-p05-poster.webp,assets/images/lesson-scenes/level12/day08/l12-d08-p05-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,9,2,رحلة قطار أو كار,L12-D09-P01,You ask where to buy a ticket.,Where can I buy a ticket?,fin n9der nshri ticket?,fin n9der nshri ticket?,فين نقدر نشري تيكي؟,mn guichet,Stations can be busy; direct question helps.,fin / n9der / nshri / ticket,"Realistic Moroccan full-trip simulation scene, Level 12 Day 9: رحلة قطار أو كار. Show a learner handling this real situation in Morocco: You ask where to buy a ticket.. Visual focus: the action behind the phrase 'fin n9der nshri ticket?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 9 'رحلة قطار أو كار'. Trigger: You ask where to buy a ticket.. Learner says 'fin n9der nshri ticket?'. Moroccan person replies 'mn guichet'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day09/l12-d09-p01-normal.mp3,assets/audio/level12/day09/l12-d09-p01-slow.mp3,assets/video/level12/day09/l12-d09-p01-scene.mp4,assets/images/video-posters/level12/day09/l12-d09-p01-poster.webp,assets/images/lesson-scenes/level12/day09/l12-d09-p01-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,9,2,رحلة قطار أو كار,L12-D09-P02,You ask which platform.,Which platform for this train?,ashmn quai l had train?,ashmn quai l had train?,أشمن كاي لهاد التران؟,quai juj,French station words are common in Morocco.,ashmn / quai / l / had / train,"Realistic Moroccan full-trip simulation scene, Level 12 Day 9: رحلة قطار أو كار. Show a learner handling this real situation in Morocco: You ask which platform.. Visual focus: the action behind the phrase 'ashmn quai l had train?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 9 'رحلة قطار أو كار'. Trigger: You ask which platform.. Learner says 'ashmn quai l had train?'. Moroccan person replies 'quai juj'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day09/l12-d09-p02-normal.mp3,assets/audio/level12/day09/l12-d09-p02-slow.mp3,assets/video/level12/day09/l12-d09-p02-scene.mp4,assets/images/video-posters/level12/day09/l12-d09-p02-poster.webp,assets/images/lesson-scenes/level12/day09/l12-d09-p02-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,9,2,رحلة قطار أو كار,L12-D09-P03,You ask if the train is late.,Is the train late?,wash train m2akher?,wash train m2akher?,واش التران مأخر؟,shwiya,Delay phrases are practical for travel.,wash / train / m2akher,"Realistic Moroccan full-trip simulation scene, Level 12 Day 9: رحلة قطار أو كار. Show a learner handling this real situation in Morocco: You ask if the train is late.. Visual focus: the action behind the phrase 'wash train m2akher?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 9 'رحلة قطار أو كار'. Trigger: You ask if the train is late.. Learner says 'wash train m2akher?'. Moroccan person replies 'shwiya'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day09/l12-d09-p03-normal.mp3,assets/audio/level12/day09/l12-d09-p03-slow.mp3,assets/video/level12/day09/l12-d09-p03-scene.mp4,assets/images/video-posters/level12/day09/l12-d09-p03-poster.webp,assets/images/lesson-scenes/level12/day09/l12-d09-p03-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,9,2,رحلة قطار أو كار,L12-D09-P04,You say you have a seat number.,I have a seat number.,3ndi raqm l-blasa,3ndi raqm l-blasa,عندي رقم البلاصة,shouf f ticket,Useful for trains/coaches with assigned seats.,3ndi / raqm / l-blasa,"Realistic Moroccan full-trip simulation scene, Level 12 Day 9: رحلة قطار أو كار. Show a learner handling this real situation in Morocco: You say you have a seat number.. Visual focus: the action behind the phrase '3ndi raqm l-blasa' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 9 'رحلة قطار أو كار'. Trigger: You say you have a seat number.. Learner says '3ndi raqm l-blasa'. Moroccan person replies 'shouf f ticket'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day09/l12-d09-p04-normal.mp3,assets/audio/level12/day09/l12-d09-p04-slow.mp3,assets/video/level12/day09/l12-d09-p04-scene.mp4,assets/images/video-posters/level12/day09/l12-d09-p04-poster.webp,assets/images/lesson-scenes/level12/day09/l12-d09-p04-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,9,2,رحلة قطار أو كار,L12-D09-P05,You ask when you arrive.,When do we arrive?,imta ghadi nweslo?,imta ghadi nweslo?,إمتى غادي نوصلو؟,m3a ...,Helps manage transfers.,imta / ghadi / nweslo,"Realistic Moroccan full-trip simulation scene, Level 12 Day 9: رحلة قطار أو كار. Show a learner handling this real situation in Morocco: You ask when you arrive.. Visual focus: the action behind the phrase 'imta ghadi nweslo?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 9 'رحلة قطار أو كار'. Trigger: You ask when you arrive.. Learner says 'imta ghadi nweslo?'. Moroccan person replies 'm3a ...'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day09/l12-d09-p05-normal.mp3,assets/audio/level12/day09/l12-d09-p05-slow.mp3,assets/video/level12/day09/l12-d09-p05-scene.mp4,assets/images/video-posters/level12/day09/l12-d09-p05-poster.webp,assets/images/lesson-scenes/level12/day09/l12-d09-p05-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,10,2,مدينة جديدة وبداية جديدة,L12-D10-P01,You ask if this is the city center.,Is this the city center?,wash hna centre-ville?,wash hna centre-ville?,واش هنا سانتر ڤيل؟,iyeh / la,City-center vocabulary mixes French and Darija.,wash / hna / centre-ville,"Realistic Moroccan full-trip simulation scene, Level 12 Day 10: مدينة جديدة وبداية جديدة. Show a learner handling this real situation in Morocco: You ask if this is the city center.. Visual focus: the action behind the phrase 'wash hna centre-ville?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 10 'مدينة جديدة وبداية جديدة'. Trigger: You ask if this is the city center.. Learner says 'wash hna centre-ville?'. Moroccan person replies 'iyeh / la'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day10/l12-d10-p01-normal.mp3,assets/audio/level12/day10/l12-d10-p01-slow.mp3,assets/video/level12/day10/l12-d10-p01-scene.mp4,assets/images/video-posters/level12/day10/l12-d10-p01-poster.webp,assets/images/lesson-scenes/level12/day10/l12-d10-p01-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,10,2,مدينة جديدة وبداية جديدة,L12-D10-P02,You ask for a reliable taxi.,Where can I take a reliable taxi?,fin nakhod taxi mzyan?,fin nakhod taxi mzyan?,فين ناخد طاكسي مزيان؟,tma f station,Ask locals/staff near stations.,fin / nakhod / taxi / mzyan,"Realistic Moroccan full-trip simulation scene, Level 12 Day 10: مدينة جديدة وبداية جديدة. Show a learner handling this real situation in Morocco: You ask for a reliable taxi.. Visual focus: the action behind the phrase 'fin nakhod taxi mzyan?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 10 'مدينة جديدة وبداية جديدة'. Trigger: You ask for a reliable taxi.. Learner says 'fin nakhod taxi mzyan?'. Moroccan person replies 'tma f station'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day10/l12-d10-p02-normal.mp3,assets/audio/level12/day10/l12-d10-p02-slow.mp3,assets/video/level12/day10/l12-d10-p02-scene.mp4,assets/images/video-posters/level12/day10/l12-d10-p02-poster.webp,assets/images/lesson-scenes/level12/day10/l12-d10-p02-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,10,2,مدينة جديدة وبداية جديدة,L12-D10-P03,You tell the driver to use the meter if possible.,"Use the meter, please.",khddem compteur aafak,khddem compteur aafak,خدم الكونطور عافاك,wakha,Meter request is common in city taxis.,khddem / compteur / aafak,"Realistic Moroccan full-trip simulation scene, Level 12 Day 10: مدينة جديدة وبداية جديدة. Show a learner handling this real situation in Morocco: You tell the driver to use the meter if possible.. Visual focus: the action behind the phrase 'khddem compteur aafak' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 10 'مدينة جديدة وبداية جديدة'. Trigger: You tell the driver to use the meter if possible.. Learner says 'khddem compteur aafak'. Moroccan person replies 'wakha'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day10/l12-d10-p03-normal.mp3,assets/audio/level12/day10/l12-d10-p03-slow.mp3,assets/video/level12/day10/l12-d10-p03-scene.mp4,assets/images/video-posters/level12/day10/l12-d10-p03-poster.webp,assets/images/lesson-scenes/level12/day10/l12-d10-p03-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,10,2,مدينة جديدة وبداية جديدة,L12-D10-P04,You ask if the neighborhood is far.,Is this neighborhood far?,wash had l-7ouma b3ida?,wash had l-7ouma b3ida?,واش هاد الحومة بعيدة؟,"la, qreb",Neighborhood names can be unfamiliar.,wash / had / l-7ouma / b3ida,"Realistic Moroccan full-trip simulation scene, Level 12 Day 10: مدينة جديدة وبداية جديدة. Show a learner handling this real situation in Morocco: You ask if the neighborhood is far.. Visual focus: the action behind the phrase 'wash had l-7ouma b3ida?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.","Short realistic simulation video: Level 12 Day 10 'مدينة جديدة وبداية جديدة'. Trigger: You ask if the neighborhood is far.. Learner says 'wash had l-7ouma b3ida?'. Moroccan person replies 'la, qreb'. End with learner completing the task calmly.",DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day10/l12-d10-p04-normal.mp3,assets/audio/level12/day10/l12-d10-p04-slow.mp3,assets/video/level12/day10/l12-d10-p04-scene.mp4,assets/images/video-posters/level12/day10/l12-d10-p04-poster.webp,assets/images/lesson-scenes/level12/day10/l12-d10-p04-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,10,2,مدينة جديدة وبداية جديدة,L12-D10-P05,You say you need to check in first.,I need to check in first.,khasni ndir check-in luwel,khasni ndir check-in luwel,خاصني ندير تشيك-إن اللول,mzyan,Combines hotel English with Darija naturally.,khasni / ndir / check-in / luwel,"Realistic Moroccan full-trip simulation scene, Level 12 Day 10: مدينة جديدة وبداية جديدة. Show a learner handling this real situation in Morocco: You say you need to check in first.. Visual focus: the action behind the phrase 'khasni ndir check-in luwel' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 10 'مدينة جديدة وبداية جديدة'. Trigger: You say you need to check in first.. Learner says 'khasni ndir check-in luwel'. Moroccan person replies 'mzyan'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day10/l12-d10-p05-normal.mp3,assets/audio/level12/day10/l12-d10-p05-slow.mp3,assets/video/level12/day10/l12-d10-p05-scene.mp4,assets/images/video-posters/level12/day10/l12-d10-p05-poster.webp,assets/images/lesson-scenes/level12/day10/l12-d10-p05-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,11,2,زيارة عائلة مغربية,L12-D11-P01,You greet everyone warmly.,"Peace be upon you, how are you all?","salam 3likom, labas 3likom kamlin?","salam 3likom, labas 3likom kamlin?",سلام عليكم، لباس عليكم كاملين؟,wa 3likom salam,"Greet the group, not only your friend.",salam / 3likom / labas / 3likom / kamlin,"Realistic Moroccan full-trip simulation scene, Level 12 Day 11: زيارة عائلة مغربية. Show a learner handling this real situation in Morocco: You greet everyone warmly.. Visual focus: the action behind the phrase 'salam 3likom, labas 3likom kamlin?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.","Short realistic simulation video: Level 12 Day 11 'زيارة عائلة مغربية'. Trigger: You greet everyone warmly.. Learner says 'salam 3likom, labas 3likom kamlin?'. Moroccan person replies 'wa 3likom salam'. End with learner completing the task calmly.",DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day11/l12-d11-p01-normal.mp3,assets/audio/level12/day11/l12-d11-p01-slow.mp3,assets/video/level12/day11/l12-d11-p01-scene.mp4,assets/images/video-posters/level12/day11/l12-d11-p01-poster.webp,assets/images/lesson-scenes/level12/day11/l12-d11-p01-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,11,2,زيارة عائلة مغربية,L12-D11-P02,You ask about the family.,How is the family?,kif dayera l-3a2ila?,kif dayera l-3a2ila?,كيف دايرة العائلة؟,bikhir lhamdullah,Family questions show respect.,kif / dayera / l-3a2ila,"Realistic Moroccan full-trip simulation scene, Level 12 Day 11: زيارة عائلة مغربية. Show a learner handling this real situation in Morocco: You ask about the family.. Visual focus: the action behind the phrase 'kif dayera l-3a2ila?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 11 'زيارة عائلة مغربية'. Trigger: You ask about the family.. Learner says 'kif dayera l-3a2ila?'. Moroccan person replies 'bikhir lhamdullah'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day11/l12-d11-p02-normal.mp3,assets/audio/level12/day11/l12-d11-p02-slow.mp3,assets/video/level12/day11/l12-d11-p02-scene.mp4,assets/images/video-posters/level12/day11/l12-d11-p02-poster.webp,assets/images/lesson-scenes/level12/day11/l12-d11-p02-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,11,2,زيارة عائلة مغربية,L12-D11-P03,You say the home is beautiful.,"Your home is beautiful, tbarkellah.",darkom zwina tbarkellah,darkom zwina tbarkellah,داركم زوينة تبارك الله,lah ybarek fik,Tbarkellah softens compliments.,darkom / zwina / tbarkellah,"Realistic Moroccan full-trip simulation scene, Level 12 Day 11: زيارة عائلة مغربية. Show a learner handling this real situation in Morocco: You say the home is beautiful.. Visual focus: the action behind the phrase 'darkom zwina tbarkellah' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 11 'زيارة عائلة مغربية'. Trigger: You say the home is beautiful.. Learner says 'darkom zwina tbarkellah'. Moroccan person replies 'lah ybarek fik'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day11/l12-d11-p03-normal.mp3,assets/audio/level12/day11/l12-d11-p03-slow.mp3,assets/video/level12/day11/l12-d11-p03-scene.mp4,assets/images/video-posters/level12/day11/l12-d11-p03-poster.webp,assets/images/lesson-scenes/level12/day11/l12-d11-p03-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,11,2,زيارة عائلة مغربية,L12-D11-P04,You thank them for tea.,Thank you for the tea and welcome.,shukran 3la atay w marhba,shukran 3la atay w marhba,شكراً على أتاي ومرحبا,marhba bik,Tea is part of the welcome.,shukran / 3la / atay / w / marhba,"Realistic Moroccan full-trip simulation scene, Level 12 Day 11: زيارة عائلة مغربية. Show a learner handling this real situation in Morocco: You thank them for tea.. Visual focus: the action behind the phrase 'shukran 3la atay w marhba' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 11 'زيارة عائلة مغربية'. Trigger: You thank them for tea.. Learner says 'shukran 3la atay w marhba'. Moroccan person replies 'marhba bik'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day11/l12-d11-p04-normal.mp3,assets/audio/level12/day11/l12-d11-p04-slow.mp3,assets/video/level12/day11/l12-d11-p04-scene.mp4,assets/images/video-posters/level12/day11/l12-d11-p04-poster.webp,assets/images/lesson-scenes/level12/day11/l12-d11-p04-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,11,2,زيارة عائلة مغربية,L12-D11-P05,You say goodbye politely.,I was very happy to meet you.,fre7an bzzaf b ma3riftkom,fre7an bzzaf b ma3riftkom,فرحان بزاف بمعرفتكم,ta 7na,A warm exit closes the visit well.,fre7an / bzzaf / b / ma3riftkom,"Realistic Moroccan full-trip simulation scene, Level 12 Day 11: زيارة عائلة مغربية. Show a learner handling this real situation in Morocco: You say goodbye politely.. Visual focus: the action behind the phrase 'fre7an bzzaf b ma3riftkom' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 11 'زيارة عائلة مغربية'. Trigger: You say goodbye politely.. Learner says 'fre7an bzzaf b ma3riftkom'. Moroccan person replies 'ta 7na'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day11/l12-d11-p05-normal.mp3,assets/audio/level12/day11/l12-d11-p05-slow.mp3,assets/video/level12/day11/l12-d11-p05-scene.mp4,assets/images/video-posters/level12/day11/l12-d11-p05-poster.webp,assets/images/lesson-scenes/level12/day11/l12-d11-p05-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,12,2,يوم احترام ثقافي,L12-D12-P01,You ask if you can enter.,Can I enter here?,n9dr ndkhol hna?,n9dr ndkhol hna?,نقدر ندخل هنا؟,iyeh / la,Ask before entering religious/private spaces.,n9dr / ndkhol / hna,"Realistic Moroccan full-trip simulation scene, Level 12 Day 12: يوم احترام ثقافي. Show a learner handling this real situation in Morocco: You ask if you can enter.. Visual focus: the action behind the phrase 'n9dr ndkhol hna?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 12 'يوم احترام ثقافي'. Trigger: You ask if you can enter.. Learner says 'n9dr ndkhol hna?'. Moroccan person replies 'iyeh / la'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day12/l12-d12-p01-normal.mp3,assets/audio/level12/day12/l12-d12-p01-slow.mp3,assets/video/level12/day12/l12-d12-p01-scene.mp4,assets/images/video-posters/level12/day12/l12-d12-p01-poster.webp,assets/images/lesson-scenes/level12/day12/l12-d12-p01-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,12,2,يوم احترام ثقافي,L12-D12-P02,You ask if photos are allowed.,Are photos allowed here?,wash tswir msmo7 hna?,wash tswir msmo7 hna?,واش التصوير مسموح هنا؟,"la, mamno3",Photo rules matter in cultural places.,wash / tswir / msmo7 / hna,"Realistic Moroccan full-trip simulation scene, Level 12 Day 12: يوم احترام ثقافي. Show a learner handling this real situation in Morocco: You ask if photos are allowed.. Visual focus: the action behind the phrase 'wash tswir msmo7 hna?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.","Short realistic simulation video: Level 12 Day 12 'يوم احترام ثقافي'. Trigger: You ask if photos are allowed.. Learner says 'wash tswir msmo7 hna?'. Moroccan person replies 'la, mamno3'. End with learner completing the task calmly.",DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day12/l12-d12-p02-normal.mp3,assets/audio/level12/day12/l12-d12-p02-slow.mp3,assets/video/level12/day12/l12-d12-p02-scene.mp4,assets/images/video-posters/level12/day12/l12-d12-p02-poster.webp,assets/images/lesson-scenes/level12/day12/l12-d12-p02-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,12,2,يوم احترام ثقافي,L12-D12-P03,You apologize if you made a mistake.,Sorry if I made a mistake.,sme7 lia ila ghalt,sme7 lia ila ghalt,سمح ليا إلا غلطت,ma kayn moshkil,A humble apology protects the relationship.,sme7 / lia / ila / ghalt,"Realistic Moroccan full-trip simulation scene, Level 12 Day 12: يوم احترام ثقافي. Show a learner handling this real situation in Morocco: You apologize if you made a mistake.. Visual focus: the action behind the phrase 'sme7 lia ila ghalt' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 12 'يوم احترام ثقافي'. Trigger: You apologize if you made a mistake.. Learner says 'sme7 lia ila ghalt'. Moroccan person replies 'ma kayn moshkil'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day12/l12-d12-p03-normal.mp3,assets/audio/level12/day12/l12-d12-p03-slow.mp3,assets/video/level12/day12/l12-d12-p03-scene.mp4,assets/images/video-posters/level12/day12/l12-d12-p03-poster.webp,assets/images/lesson-scenes/level12/day12/l12-d12-p03-scene.webp
